OBJECTID,lat,lon,id,score,label,ID_only,lon_1,lat_1,hue,saturation,lightness,edge,threshold,road,sidewalk,building,wall,fence,pole,traffic_li,traffic_si,vegetation,terrain,sky,person,rider,car,truck,bus,bicycle
915,31.48297458,120.2621646,693,,,706,120.2632019,31.4829648,0.327689314,0.1707979,0.719431064,0.248931624,0.264319616,19.91424561,6.091308594,0.429534912,0.006103516,0.657653809,0.16708374,0.0001,0.0001,30.93643188,7.290649414,34.49783325,0.009155273,0.0001,0.0001,0.0001,0.0001,0.0001
916,31.48225831,120.2608937,703,,,716,120.2611273,31.48298437,0.310831185,0.66963786,0.367502582,0.557566616,0.751223075,4.711914063,4.276275635,11.08856201,2.014923096,3.639221191,0.8644104,0.0001,0.0001,49.79858398,7.781982422,15.4548645,0.369262695,0.0001,0.0001,0.0001,0.0001,0.0001
917,31.48225831,120.2608937,771,,,785,120.2608497,31.4818289,0.635107886,0.249404881,0.526969327,0.282019859,0.283043864,26.85165405,1.008605957,2.369689941,0.0001,0.364685059,0.010681152,0.0001,0.1121521,29.92553711,9.680938721,29.53796387,0.0001,0.0001,0.138092041,0.0001,0.0001,0.0001
918,31.48225831,120.2608937,770,,,784,120.2608603,31.48215467,0.635107886,0.249404881,0.526969327,0.282019859,0.283043864,26.85165405,1.008605957,2.369689941,0.0001,0.364685059,0.010681152,0.0001,0.1121521,29.92553711,9.680938721,29.53796387,0.0001,0.0001,0.138092041,0.0001,0.0001,0.0001
919,31.48225831,120.2608937,769,,,783,120.2609493,31.48243124,0.540512552,0.319710459,0.4792081,0.362085219,0.366139884,23.82278442,4.470825195,1.315307617,0.0001,0.547790527,0.313568115,0.0001,0.0001,33.79745483,9.168243408,25.06790161,0.0001,0.0001,1.013946533,0.0001,0.0001,0.482177734
920,31.48225831,120.2608937,768,,,782,120.2610383,31.4827078,0.325934134,0.259782345,0.597539727,0.332987682,0.350179941,20.07980347,5.703735352,0.421142578,0.0001,0.016784668,0.064849854,0.0001,0.0001,38.91983032,7.711791992,27.08206177,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
921,31.48225234,120.2631794,773,,,787,120.2632019,31.48231363,0.32735776,0.432046908,0.515454878,0.303764455,0.464027539,14.41268921,8.14666748,12.05749512,0.560760498,0.682067871,0.328826904,0.0001,0.007629395,27.41928101,10.03952026,26.2046814,0.140380859,0.0001,0.0001,0.0001,0.0001,0.0001
922,31.48257026,120.2632243,775,4.71,3,789,120.2632468,31.4828269,0.540512552,0.319710459,0.4792081,0.362085219,0.366139884,23.82278442,4.470825195,1.315307617,0.0001,0.547790527,0.313568115,0.0001,0.0001,33.79745483,9.168243408,25.06790161,0.0001,0.0001,1.013946533,0.0001,0.0001,0.482177734
923,31.48257026,120.2632243,773,,,787,120.2632019,31.48231363,0.32735776,0.432046908,0.515454878,0.303764455,0.464027539,14.41268921,8.14666748,12.05749512,0.560760498,0.682067871,0.328826904,0.0001,0.007629395,27.41928101,10.03952026,26.2046814,0.140380859,0.0001,0.0001,0.0001,0.0001,0.0001
924,31.48289585,120.2632243,693,,,706,120.2632019,31.4829648,0.327689314,0.1707979,0.719431064,0.248931624,0.264319616,19.91424561,6.091308594,0.429534912,0.006103516,0.657653809,0.16708374,0.0001,0.0001,30.93643188,7.290649414,34.49783325,0.009155273,0.0001,0.0001,0.0001,0.0001,0.0001
925,31.48232313,120.2637055,773,,,787,120.2632019,31.48231363,0.32735776,0.432046908,0.515454878,0.303764455,0.464027539,14.41268921,8.14666748,12.05749512,0.560760498,0.682067871,0.328826904,0.0001,0.007629395,27.41928101,10.03952026,26.2046814,0.140380859,0.0001,0.0001,0.0001,0.0001,0.0001
926,31.48232313,120.2637055,778,,,792,120.2638734,31.4823263,0.596966826,0.236095016,0.596212894,0.356303419,0.276127888,24.11651611,3.562927246,3.094482422,0.0001,2.159881592,0.325012207,0.0001,0.0001,27.22473145,10.15853882,28.4828186,0.096893311,0.0001,0.778198242,0.0001,0.0001,0.0001
927,31.48232313,120.2637055,777,4.7925,3,791,120.2635376,31.48231996,0.616174596,0.246356456,0.578722272,0.342917295,0.280039639,20.43685913,4.369354248,2.996063232,0.0001,1.111602783,0.395965576,0.0001,0.256347656,27.67868042,8.891296387,31.0295105,0.016784668,0.0001,0.746154785,0.0001,0.0001,2.071380615
928,31.48273977,120.2637227,775,4.71,3,789,120.2632468,31.4828269,0.540512552,0.319710459,0.4792081,0.362085219,0.366139884,23.82278442,4.470825195,1.315307617,0.0001,0.547790527,0.313568115,0.0001,0.0001,33.79745483,9.168243408,25.06790161,0.0001,0.0001,1.013946533,0.0001,0.0001,0.482177734
929,31.48273977,120.2637227,781,,,795,120.2638814,31.48271072,0.520618306,0.275337147,0.657978854,0.345399698,0.362874876,13.16604614,3.212738037,3.521728516,0.0001,1.441955566,0.318908691,0.0001,0.0001,24.27749634,19.20700073,32.8994751,0.41885376,0.0001,1.409912109,0.0001,0.0001,0.12588501
930,31.48273977,120.2637227,780,,,794,120.2635641,31.48276881,0.481670663,0.290423787,0.608733919,0.395487682,0.370103792,16.73736572,3.692626953,2.13470459,0.0001,0.825500488,0.465393066,0.0001,0.0001,35.13336182,12.85095215,27.03018188,0.668334961,0.0001,0.275421143,0.0001,0.0001,0.186157227
931,31.48249263,120.2642039,779,,,793,120.2642091,31.48233263,0.586422266,0.252303733,0.63655304,0.32629462,0.289897251,23.23455811,2.169036865,0.295257568,0.0001,0.444793701,0.406646729,0.0001,0.0001,29.67224121,11.45477295,31.92977905,0.005340576,0.0001,0.0001,0.0001,0.0001,0.387573242
932,31.48264755,120.264459,782,,,796,120.2641986,31.48265263,0.420932142,0.338996875,0.513303074,0.541101056,0.433787097,11.94915771,2.988433838,13.04321289,0.0001,5.673980713,0.853729248,0.0001,0.0001,24.67346191,17.96035767,17.3866272,2.768707275,0.0001,1.040649414,0.0001,0.0001,1.661682129
933,31.48264755,120.264459,689,,,702,120.2647194,31.48264248,0.214099794,0.672101172,0.303597834,0.686400201,0.763792834,12.04376221,9.899139404,1.40838623,0.152587891,4.36706543,0.540924072,0.0001,0.023651123,51.08261108,13.75656128,5.64956665,0.271606445,0.0001,0.789642334,0.0001,0.0001,0.01449585
934,31.48255559,120.265588,689,,,702,120.2647194,31.48264248,0.214099794,0.672101172,0.303597834,0.686400201,0.763792834,12.04376221,9.899139404,1.40838623,0.152587891,4.36706543,0.540924072,0.0001,0.023651123,51.08261108,13.75656128,5.64956665,0.271606445,0.0001,0.789642334,0.0001,0.0001,0.01449585
935,31.48255559,120.265588,788,,,802,120.2657939,31.48201667,0.428751579,0.366486829,0.577119188,0.464775013,0.441954832,10.31646729,2.391052246,8.029937744,0.322723389,6.747436523,0.622558594,0.0001,0.026702881,32.06863403,19.57397461,19.25582886,0.049591064,0.0001,0.471496582,0.0001,0.0001,0.123596191
936,31.48255559,120.265588,787,4.3325,3,801,120.265736,31.48226836,0.159606081,0.489186995,0.553476676,0.703054299,0.585291817,15.24810791,11.41433716,6.187438965,0.769805908,1.361083984,0.285339355,0.0001,0.0001,44.82879639,9.545135498,9.075164795,0.212860107,0.0001,1.071929932,0.0001,0.0001,0.0001
937,31.48255559,120.265588,786,,,800,120.2656781,31.48252005,0.442704707,0.362225088,0.654804111,0.51300905,0.445271997,8.496856689,7.08770752,0.87890625,0.742340088,9.201812744,0.622558594,0.0001,0.0001,25.30288696,21.94976807,25.43029785,0.092315674,0.0001,0.0001,0.0001,0.0001,0.194549561
938,31.48255559,120.265588,785,3.9175,2,799,120.2655459,31.48257222,0.488740818,0.317468941,0.696934338,0.427696078,0.398852553,10.95275879,2.500152588,0.638580322,3.447723389,11.54937744,0.05569458,0.0001,0.0001,21.97723389,17.67807007,30.5770874,0.0001,0.0001,0.054931641,0.0001,0.0001,0.568389893
939,31.48255559,120.265588,784,,,798,120.2651327,31.48260735,0.485094623,0.307309567,0.625250877,0.513260432,0.404548062,11.96365356,5.516815186,3.862762451,0.008392334,11.83547974,0.646209717,0.0001,0.001525879,19.98138428,17.69104004,24.46899414,2.67791748,0.0001,0.0001,0.0001,0.0001,1.345825195
940,31.48207898,120.2642126,779,,,793,120.2642091,31.48233263,0.586422266,0.252303733,0.63655304,0.32629462,0.289897251,23.23455811,2.169036865,0.295257568,0.0001,0.444793701,0.406646729,0.0001,0.0001,29.67224121,11.45477295,31.92977905,0.005340576,0.0001,0.0001,0.0001,0.0001,0.387573242
941,31.48207898,120.2642126,790,,,804,120.2642126,31.48207898,0.471275532,0.306504726,0.704397814,0.453996983,0.393574297,11.5737915,1.026916504,0.738525391,0.148010254,2.783966064,0.276947021,0.0001,0.0001,28.86428833,27.54058838,26.68228149,0.329589844,0.0001,0.035095215,0.0001,0.0001,0.0001
942,31.48230159,120.2702698,717,3.54,2,730,120.2681733,31.48244739,0.41424646,0.564691705,0.556534212,0.408276772,0.590611798,10.16235352,1.761627197,1.60446167,0.392913818,2.136993408,0.386810303,0.0001,0.037384033,27.50015259,22.84545898,32.65762329,0.048065186,0.0001,0.466156006,0.0001,0.0001,0.0001
943,31.48230159,120.2702698,803,,,818,120.2698808,31.48140136,0.753332533,0.030130616,1,0.110639769,0.032003338,17.8276062,3.475189209,2.603912354,0.0001,2.893066406,0.94833374,0.0001,0.051879883,6.153869629,7.983398438,57.76901245,0.252532959,0.0001,0.0001,0.0001,0.0001,0.04119873
944,31.48230159,120.2702698,802,,,817,120.2702384,31.48144291,0.72753211,0.013153027,0.945424613,0.147121669,0.009440359,17.56286621,10.90316772,4.418945313,0.0001,7.597351074,0.972747803,0.0001,0.143432617,4.119873047,5.500793457,48.50463867,0.22277832,0.0001,0.0001,0.0001,0.0001,0.053405762
945,31.48230159,120.2702698,801,,,816,120.2705961,31.48148446,0.688970624,0.028843084,0.881675748,0.182975113,0.037625828,17.27676392,12.31231689,5.432128906,0.0001,8.083343506,1.557922363,0.318145752,0.100708008,6.021881104,5.895996094,42.76275635,0.234985352,0.0001,0.0001,0.0001,0.0001,0.003051758
946,31.48230159,120.2702698,800,,,815,120.2706263,31.48161277,0.698929489,0.21643695,0.664960487,0.184012066,0.250790174,14.58511353,5.875396729,4.25567627,0.067138672,4.290771484,0.788116455,0.0001,0.170898438,26.67694092,3.321075439,39.92538452,0.026702881,0.0001,0.010681152,0.0001,0.0001,0.006103516
947,31.48230159,120.2702698,799,,,814,120.2706014,31.48194377,0.592367429,0.302646973,0.547300737,0.257321518,0.318812914,16.86630249,8.986663818,11.08093262,1.117706299,3.779602051,0.047302246,0.0001,0.0001,24.13024902,3.211212158,30.65261841,0.0001,0.0001,0.127410889,0.0001,0.0001,0.0001
948,31.48230159,120.2702698,793,,,807,120.2687875,31.4824329,0.526117652,0.271789364,0.466428117,0.287204626,0.297376519,22.77755737,3.19519043,15.55252075,0.0001,0.182342529,0.260925293,0.0001,0.138092041,20.35140991,13.46282959,23.04992676,0.25100708,0.0001,0.590515137,0.0001,0.0001,0.187683105
949,31.48230159,120.2702698,792,,,806,120.2684804,31.48244014,0.283882626,0.42717306,0.470741642,0.281957014,0.460407866,10.22872925,8.81652832,17.27371216,1.124572754,0.261688232,0.301361084,0.0001,0.04119873,31.51931763,5.596923828,23.00567627,0.253295898,0.0001,0.64239502,0.0001,0.0001,0.93460083
950,31.48230159,120.2702698,794,,,809,120.2693879,31.48234467,0.541038927,0.394637892,0.508521651,0.274666918,0.417910604,15.84472656,2.805328369,13.57574463,0.021362305,1.131439209,0.001525879,0.0001,0.121307373,20.97396851,14.5324707,29.99572754,0.074768066,0.0001,0.865936279,0.0001,0.0001,0.05569458
951,31.48230159,120.2702698,,,,808,120.2690877,31.48238879,0.442359783,0.364710338,0.512418043,0.362996481,0.408084285,15.88668823,2.601623535,17.04711914,0.01449585,2.336120605,0.102996826,0.0001,0.029754639,22.53189087,15.09628296,24.25765991,0.0001,0.0001,0.095367432,0.0001,0.0001,0.0001
952,31.48230159,120.2702698,796,,,811,120.2700793,31.48230125,0.596021263,0.198396472,0.586846778,0.305995475,0.222771606,17.52853394,1.020050049,22.13668823,0.0001,0.04119873,0.043487549,0.0001,0.607299805,13.4262085,11.1869812,31.14852905,0.555419922,0.0001,0.955963135,0.0001,0.0001,1.349639893
953,31.48230159,120.2702698,795,3.71,2,810,120.2696881,31.48230056,0.56936853,0.294287807,0.64338784,0.185488939,0.339811193,18.11599731,2.440643311,15.0718689,0.0001,0.286865234,0.003814697,0.0001,0.046539307,14.3119812,12.64724731,37.0300293,0.045013428,0.0001,0.0001,0.0001,0.0001,0.0001
954,31.48230159,120.2702698,798,,,813,120.2705765,31.48227478,0.716601391,0.111556821,0.559884982,0.289655606,0.150847546,23.07128906,2.286529541,21.41799927,0.0001,0.76675415,0.1121521,0.0001,1.230621338,17.31491089,2.393341064,26.05438232,0.729370117,0.0001,3.366088867,0.0001,0.0001,1.256561279
955,31.48230159,120.2702698,797,3.75,2,812,120.2704706,31.48230194,0.153494748,0.622170538,0.391447314,0.684043489,0.782850884,12.28256226,13.41247559,0.788879395,4.523468018,5.139923096,0.095367432,0.0001,0.0001,49.30038452,2.758789063,9.887695313,1.592254639,0.0001,0.07019043,0.0001,0.0001,0.148010254
956,31.48211236,120.2681958,717,3.54,2,730,120.2681733,31.48244739,0.41424646,0.564691705,0.556534212,0.408276772,0.590611798,10.16235352,1.761627197,1.60446167,0.392913818,2.136993408,0.386810303,0.0001,0.037384033,27.50015259,22.84545898,32.65762329,0.048065186,0.0001,0.466156006,0.0001,0.0001,0.0001
957,31.48211236,120.2681958,805,3.5425,2,820,120.2681958,31.48211236,0.306023035,0.418946729,0.591249061,0.523472851,0.470620143,18.42575073,5.81741333,4.199981689,0.002288818,2.382659912,0.230407715,0.0001,1.243591309,31.06613159,10.8543396,23.47259521,1.963806152,0.0001,0.15411377,0.0001,0.0001,0.186920166
958,31.48290164,120.2712456,728,,,741,120.2707912,31.48280784,0.279133798,0.47213291,0.343663651,0.36843263,0.509612476,20.23773193,6.053924561,0.90637207,0.0001,0.335693359,0.411224365,0.0001,0.004577637,45.63293457,4.066467285,20.42007446,0.213623047,0.0001,1.518249512,0.0001,0.0001,0.199127197
959,31.48290164,120.2712456,,,,822,120.2710941,31.48287037,0.223720812,0.523903781,0.472261733,0.57861991,0.594502686,13.93890381,7.852172852,0.337982178,0.0001,8.008575439,1.341247559,0.483703613,0.650024414,41.78466797,10.27145386,14.52865601,0.755310059,0.0001,0.045776367,0.0001,0.0001,0.001525879
960,31.48290164,120.2712456,759,,,773,120.2716999,31.48299544,0.586334069,0.186661318,0.75877077,0.161010558,0.195431075,21.21963501,4.121398926,6.414794922,0.0001,1.451873779,0.100708008,0.0001,0.142669678,15.1550293,4.64553833,42.4331665,0.065612793,0.0001,3.471374512,0.0001,0.074768066,0.0001
961,31.48229105,120.271976,730,,,743,120.2707791,31.48228548,0.162666017,0.535225688,0.387881655,0.58229638,0.634350389,12.90283203,6.151580811,5.302429199,1.387786865,0.169372559,0.0001,0.0001,0.428009033,57.38525391,4.058074951,11.41281128,0.801849365,0.0001,0.0001,0.0001,0.0001,0.0001
962,31.48229105,120.271976,813,,,830,120.272177,31.48147653,0.584997629,0.135646143,0.864866301,0.147121669,0.18687738,24.4354248,1.019287109,1.21307373,0.0001,0.773620605,0.04196167,0.0001,0.120544434,17.60482788,7.523345947,43.87893677,0.155639648,0.0001,1.625823975,0.0001,0.0001,1.607513428
963,31.48229105,120.271976,812,,,829,120.2721947,31.4817391,0.708751619,0.145894121,0.786261948,0.170625943,0.171553748,22.72796631,4.438781738,1.481628418,0.062561035,0.912475586,0.0001,0.0001,0.546264648,17.50411987,2.512359619,46.06781006,1.235198975,0.0001,2.462005615,0.016021729,0.0001,0.032806396
964,31.48229105,120.271976,811,,,828,120.2722124,31.48200167,0.630910713,0.166460091,0.782889732,0.187122926,0.196943619,22.88589478,4.183197021,0.885009766,0.048065186,1.232910156,0.0001,0.0001,0.463104248,20.42999268,3.915405273,44.29092407,0.652313232,0.0001,1.013183594,0.0001,0.0001,0.0001
965,31.48229105,120.271976,808,,,825,120.2715623,31.48229411,0.210167661,0.589801965,0.507104449,0.708427602,0.66114849,11.81182861,8.540344238,3.402709961,1.148986816,6.210327148,0.54397583,0.0001,0.615692139,45.23239136,8.754730225,12.44506836,1.058197021,0.0001,0.179290771,0.0001,0.0001,0.05645752
966,31.48229105,120.271976,807,2.71,1,824,120.2711707,31.48228979,0.321065539,0.268087451,0.736149028,0.347693565,0.36297919,20.94116211,7.677459717,0.820159912,0.122833252,0.658416748,0.11138916,0.0001,1.104736328,29.29000854,6.270599365,31.92138672,0.5859375,0.0001,0.296020508,0.0001,0.0001,0.199890137
967,31.48229105,120.271976,810,,,827,120.2721186,31.48224371,0.239838198,0.629257129,0.498562437,0.704656863,0.675741929,11.08703613,8.779907227,0.881958008,0.273895264,8.778381348,0.492858887,0.0001,1.029968262,44.34204102,8.501434326,14.29977417,1.247406006,0.0001,0.018310547,0.0001,0.0001,0.267028809
968,31.48229105,120.271976,809,,,826,120.2719538,31.48229842,0.269200213,0.565061291,0.428834238,0.519827803,0.598299693,14.06478882,6.912231445,1.638031006,0.0001,0.720214844,0.448608398,0.0001,0.025939941,44.04754639,11.74087524,18.54476929,1.398468018,0.0001,0.203704834,0.0001,0.0001,0.254821777
969,31.48175292,120.2707747,730,,,743,120.2707791,31.48228548,0.162666017,0.535225688,0.387881655,0.58229638,0.634350389,12.90283203,6.151580811,5.302429199,1.387786865,0.169372559,0.0001,0.0001,0.428009033,57.38525391,4.058074951,11.41281128,0.801849365,0.0001,0.0001,0.0001,0.0001,0.0001
970,31.48175292,120.2707747,815,3.085,2,833,120.2707732,31.48157541,0.594058679,0.375536448,0.468589715,0.19284188,0.363928441,21.58737183,4.169464111,4.321289063,0.308227539,0.194549561,0.138092041,0.0001,0.0001,35.02120972,5.267333984,28.88717651,0.0001,0.0001,0.105285645,0.0001,0.0001,0.0001
971,31.48175292,120.2707747,814,,,832,120.2707762,31.48193044,0.537846639,0.157706268,0.828247511,0.209558823,0.211693527,20.96328735,3.863525391,1.226806641,0.103759766,3.11126709,0.407409668,0.0001,0.0001,22.55783081,4.736328125,43.02978516,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
972,31.48150131,120.2611916,772,,,786,120.2608391,31.48150312,0.329885817,0.501835394,0.418708604,0.320575666,0.5239347,11.74697876,8.312988281,14.09606934,0.0001,1.058197021,0.110626221,0.0001,0.024414063,29.57305908,12.77999878,22.02835083,0.121307373,0.0001,0.0001,0.0001,0.0001,0.148010254
973,31.48150131,120.2611916,817,3.0425,2,835,120.2611916,31.48150131,0.437207159,0.391134411,0.503466335,0.289121418,0.427601315,22.17483521,4.270935059,0.157165527,0.0001,0.932312012,0.099182129,0.0001,0.0001,36.27166748,4.598999023,29.49981689,0.370025635,0.0001,1.371765137,0.0001,0.0001,0.253295898
974,31.48120529,120.2609095,772,,,786,120.2608391,31.48150312,0.329885817,0.501835394,0.418708604,0.320575666,0.5239347,11.74697876,8.312988281,14.09606934,0.0001,1.058197021,0.110626221,0.0001,0.024414063,29.57305908,12.77999878,22.02835083,0.121307373,0.0001,0.0001,0.0001,0.0001,0.148010254
975,31.48120529,120.2609095,819,,,837,120.2609095,31.4812053,0.409012604,0.452128263,0.481378622,0.280448718,0.461284098,19.88754272,4.430389404,0.159454346,0.0001,0.222015381,0.0001,0.0001,0.023651123,40.71426392,4.600524902,29.9621582,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
976,31.48120575,120.2615614,818,,,836,120.2615441,31.4814995,0.532826142,0.469036836,0.387470224,0.203117144,0.466499765,21.47903442,3.980255127,0.141143799,0.034332275,0.0001,0.007629395,0.0001,0.0001,40.98052979,4.375457764,28.93676758,0.005340576,0.0001,0.059509277,0.0001,0.0001,0.0001
977,31.48120575,120.2615614,821,,,839,120.2615614,31.48120575,0.320431755,0.398994575,0.618560184,0.232026144,0.449288062,19.23522949,5.038452148,3.94744873,0.059509277,1.541137695,0.221252441,0.0001,0.023651123,27.2102356,11.13204956,29.95071411,0.48828125,0.0001,1.152038574,0.0001,0.0001,0.0001
978,31.48151329,120.2622319,818,,,836,120.2615441,31.4814995,0.532826142,0.469036836,0.387470224,0.203117144,0.466499765,21.47903442,3.980255127,0.141143799,0.034332275,0.0001,0.007629395,0.0001,0.0001,40.98052979,4.375457764,28.93676758,0.005340576,0.0001,0.059509277,0.0001,0.0001,0.0001
979,31.48151329,120.2622319,823,,,841,120.2618949,31.48150653,0.280363727,0.384091482,0.71421943,0.26112368,0.439023627,21.51031494,6.433868408,1.843261719,0.0001,0.032043457,0.793457031,0.0001,0.077056885,29.62722778,7.25479126,30.93261719,1.401519775,0.0001,0.093841553,0.0001,0.0001,0.0001
980,31.48151329,120.2622319,826,,,844,120.2626725,31.48144674,0.534943435,0.220705955,0.584340503,0.322241076,0.236906066,21.66595459,0.617218018,17.37747192,0.0001,1.207733154,0.15335083,0.0001,0.142669678,17.25921631,5.770874023,28.46755981,0.798797607,0.0001,6.451416016,0.0001,0.0001,0.087738037
981,31.48151329,120.2622319,825,3.5,2,843,120.2625965,31.4815206,0.65878214,0.370497715,0.584102929,0.286639015,0.413863245,13.40713501,0.692749023,0.881195068,0.0001,0.269317627,0.122833252,0.0001,0.350189209,25.64163208,13.7802124,33.10165405,2.552032471,0.0001,3.770446777,0.0001,0.0001,5.42755127
982,31.48151329,120.2622319,824,,,842,120.2622457,31.48151357,0.675933174,0.216396138,0.766811478,0.140522876,0.248161477,17.17987061,1.600646973,9.801483154,0.0001,0.691986084,0.088500977,0.0001,0.029754639,8.779144287,13.93432617,41.81976318,0.124359131,0.0001,5.950164795,0.0001,0.0001,0.0001
983,31.48218031,120.2626796,828,,,846,120.2623754,31.48185398,0.327400117,0.39393939,0.637684446,0.205159628,0.454795807,23.62136841,4.336547852,5.851745605,0.0001,0.009918213,0.12512207,0.0001,0.231933594,26.21917725,5.722045898,30.90286255,0.891876221,0.0001,2.084350586,0.0001,0.0001,0.003051758
984,31.48218031,120.2626796,830,,,848,120.2625848,31.48216058,0.262482174,0.249902956,0.832664049,0.202991453,0.335221405,21.30813599,6.829071045,1.291656494,0.230407715,0.058746338,0.752258301,0.0001,1.865386963,24.16610718,3.55682373,39.04724121,0.492858887,0.0001,0.363922119,0.0001,0.0001,0.037384033
985,31.48218031,120.2626796,829,,,847,120.2624562,31.48205024,0.687581603,0.126563546,0.776383929,0.127702363,0.142179106,15.46554565,0.675964355,13.9755249,0.0001,2.781677246,0.370025635,0.0001,3.951263428,11.32125854,3.286743164,44.65255737,0.605773926,0.0001,0.631713867,1.275634766,0.413513184,0.25100708
986,31.48218031,120.2626796,774,,,788,120.263157,31.48219105,0.257979961,0.575453927,0.359008171,0.638260432,0.6205393,12.21389771,2.606201172,12.79678345,0.293731689,8.848571777,0.000762939,0.0001,0.0001,33.618927,16.72439575,12.34970093,0.052642822,0.0001,0.494384766,0.0001,0.0001,0.0001
987,31.48152711,120.2631608,832,,,850,120.2631562,31.48188649,0.624366483,0.250574464,0.54752139,0.114316239,0.294320138,14.48745728,3.022003174,24.38735962,2.430725098,0.534057617,0.000762939,0.0001,0.590515137,19.19403076,2.982330322,31.52236938,0.790405273,0.0001,0.032043457,0.0001,0.0001,0.0001
988,31.48152711,120.2631608,833,,,851,120.2631608,31.48152711,0.915736767,0.153899726,0.798115683,0.01178356,0.137850102,12.8578186,0.254821777,4.106140137,0.0001,0.186920166,0.025939941,0.0001,0.158691406,14.75524902,6.607818604,58.81118774,0.332641602,0.0001,1.881408691,0.0001,0.0001,0.021362305
989,31.48203975,120.2631765,774,,,788,120.263157,31.48219105,0.257979961,0.575453927,0.359008171,0.638260432,0.6205393,12.21389771,2.606201172,12.79678345,0.293731689,8.848571777,0.000762939,0.0001,0.0001,33.618927,16.72439575,12.34970093,0.052642822,0.0001,0.494384766,0.0001,0.0001,0.0001
990,31.48188313,120.2636892,832,,,850,120.2631562,31.48188649,0.624366483,0.250574464,0.54752139,0.114316239,0.294320138,14.48745728,3.022003174,24.38735962,2.430725098,0.534057617,0.000762939,0.0001,0.590515137,19.19403076,2.982330322,31.52236938,0.790405273,0.0001,0.032043457,0.0001,0.0001,0.0001
991,31.48188313,120.2636892,791,,,805,120.2642162,31.48182534,0.527825868,0.271636872,0.498486324,0.263197587,0.30245658,17.59567261,8.008575439,25.04501343,0.466156006,4.833221436,0.569152832,0.0001,0.499725342,15.7333374,6.555175781,20.6817627,0.0001,0.0001,0.012207031,0.0001,0.0001,0.0001
992,31.48188313,120.2636892,835,3.665,2,853,120.2635555,31.48188397,0.540785121,0.221905738,0.56588725,0.295500251,0.215667866,11.29455566,0.384521484,35.44998169,0.0001,4.156494141,0.583648682,0.0001,0.457000732,17.06542969,3.497314453,24.51705933,0.34866333,0.0001,0.910949707,0.0001,0.0001,0.492095947
993,31.48176819,120.2647034,791,,,805,120.2642162,31.48182534,0.527825868,0.271636872,0.498486324,0.263197587,0.30245658,17.59567261,8.008575439,25.04501343,0.466156006,4.833221436,0.569152832,0.0001,0.499725342,15.7333374,6.555175781,20.6817627,0.0001,0.0001,0.012207031,0.0001,0.0001,0.0001
994,31.48176819,120.2647034,838,,,856,120.2647809,31.48176432,0.426925841,0.580994866,0.44153191,0.372674711,0.589975487,9.866333008,8.062744141,14.10140991,0.035858154,5.570983887,1.67388916,0.071716309,0.06942749,24.30496216,12.06893921,23.29940796,0.672149658,0.0001,0.202178955,0.0001,0.0001,0.0001
995,31.48176819,120.2647034,837,3.79,2,855,120.264366,31.48178504,0.980680102,0.143969553,0.800267858,0.015271493,0.090648308,14.80865479,0.522613525,1.732635498,0.0001,1.204681396,0.436401367,0.0001,0.510406494,12.52059937,3.592681885,62.45727539,0.887298584,0.05569458,0.89263916,0.0001,0.0001,0.378417969
996,31.48175428,120.2655238,789,,,803,120.2658518,31.48176498,0.342476327,0.363294814,0.666096728,0.540975365,0.461440567,8.940124512,1.14364624,1.069641113,0.059509277,4.592895508,0.327301025,0.0001,0.135803223,30.42297363,29.6257019,22.65853882,0.643157959,0.0001,0.0001,0.0001,0.0001,0.380706787
997,31.48175428,120.2655238,839,,,857,120.2651957,31.48174359,0.927157907,0.217903328,0.73381382,0,0.184916289,11.74316406,0.910186768,2.150726318,0.0001,0.019836426,0.244140625,0.0001,0.0001,17.12646484,6.979370117,58.91189575,0.534820557,0.0001,1.347351074,0.0001,0.0001,0.032043457
998,31.48150049,120.2651959,839,,,857,120.2651957,31.48174359,0.927157907,0.217903328,0.73381382,0,0.184916289,11.74316406,0.910186768,2.150726318,0.0001,0.019836426,0.244140625,0.0001,0.0001,17.12646484,6.979370117,58.91189575,0.534820557,0.0001,1.347351074,0.0001,0.0001,0.032043457
999,31.48150049,120.2651959,841,,,859,120.2651959,31.48150049,0.307521263,0.303923251,0.563685984,0.432315234,0.388932353,21.18988037,3.037261963,11.64093018,0.0001,6.074523926,0.0001,0.0001,0.496673584,29.84848022,2.352142334,18.93844604,1.580047607,0.0001,2.558898926,0.0001,0.0001,2.282714844
1000,31.48149869,120.2658962,789,,,803,120.2658518,31.48176498,0.342476327,0.363294814,0.666096728,0.540975365,0.461440567,8.940124512,1.14364624,1.069641113,0.059509277,4.592895508,0.327301025,0.0001,0.135803223,30.42297363,29.6257019,22.65853882,0.643157959,0.0001,0.0001,0.0001,0.0001,0.380706787
1001,31.48149869,120.2658962,843,,,861,120.2658962,31.48149869,0.338768788,0.640364221,0.112318885,0.567810457,0.699744432,16.18728638,8.432769775,0.788879395,3.179168701,2.814483643,0.302124023,0.0001,0.019073486,58.27407837,3.930664063,4.573059082,0.673675537,0.0001,0.804901123,0.0001,0.0001,0.019836426
